Date,Open,High,Low,Close,Adj Close,Volume
2019-11-01,84.779999,84.809998,84.720001,84.760002,84.489052,3436200
2019-11-04,84.720001,84.720001,84.690002,84.699997,84.429245,2509400
2019-11-05,84.669998,84.669998,84.610001,84.639999,84.369431,2078400
2019-11-06,84.690002,84.709999,84.660004,84.690002,84.419281,1237100
2019-11-07,84.629997,84.629997,84.540001,84.589996,84.319588,2284900
2019-11-08,84.589996,84.650002,84.589996,84.599998,84.329559,2300500
2019-11-11,84.620003,84.629997,84.589996,84.620003,84.349503,1329600
2019-11-12,84.610001,84.639999,84.589996,84.629997,84.359467,2647800
2019-11-13,84.680000,84.690002,84.650002,84.669998,84.399338,1679800
2019-11-14,84.739998,84.779999,84.730003,84.750000,84.479080,2754500
2019-11-15,84.709999,84.739998,84.709999,84.720001,84.449181,2456100
2019-11-18,84.760002,84.769997,84.739998,84.760002,84.489052,1029100
2019-11-19,84.730003,84.760002,84.730003,84.750000,84.479080,1630600
2019-11-20,84.769997,84.809998,84.760002,84.790001,84.518959,1754200
2019-11-21,84.760002,84.779999,84.739998,84.750000,84.479080,1288000
2019-11-22,84.760002,84.769997,84.720001,84.739998,84.469109,3148100
2019-11-25,84.739998,84.760002,84.720001,84.750000,84.479080,3597000
2019-11-26,84.790001,84.800003,84.769997,84.790001,84.518959,1792200
2019-11-27,84.769997,84.769997,84.730003,84.739998,84.469109,1090100
2019-11-29,84.730003,84.769997,84.720001,84.769997,84.499016,1220200
2019-12-02,84.589996,84.680000,84.570000,84.610001,84.473061,4211500
2019-12-03,84.720001,84.779999,84.709999,84.730003,84.592873,2036600
2019-12-04,84.709999,84.720001,84.660004,84.690002,84.552933,2017700
2019-12-05,84.650002,84.690002,84.639999,84.650002,84.513000,1965900
2019-12-06,84.599998,84.650002,84.589996,84.620003,84.483047,2024400
2019-12-09,84.639999,84.639999,84.610001,84.620003,84.483047,1482200
2019-12-10,84.629997,84.639999,84.580002,84.580002,84.443115,1214100
2019-12-11,84.589996,84.660004,84.589996,84.650002,84.513000,1223100
2019-12-12,84.669998,84.669998,84.519997,84.570000,84.433128,1627400
2019-12-13,84.639999,84.690002,84.599998,84.669998,84.532967,1630500
2019-12-16,84.639999,84.639999,84.589996,84.620003,84.483047,1568800
2019-12-17,84.650002,84.660004,84.629997,84.639999,84.503014,1764000
2019-12-18,84.629997,84.650002,84.610001,84.650002,84.513000,1677400
2019-12-19,84.510002,84.550003,84.510002,84.529999,84.529999,1464500
2019-12-20,84.519997,84.540001,84.500000,84.529999,84.529999,1413600
2019-12-23,84.510002,84.519997,84.489998,84.510002,84.510002,2008600
2019-12-24,84.470001,84.540001,84.470001,84.519997,84.519997,895500
2019-12-26,84.559998,84.559998,84.529999,84.550003,84.550003,1156900
2019-12-27,84.580002,84.620003,84.570000,84.610001,84.610001,1388200
2019-12-30,84.599998,84.660004,84.599998,84.639999,84.639999,1630700
2019-12-31,84.639999,84.669998,84.610001,84.629997,84.629997,3025600
2020-01-02,84.669998,84.709999,84.639999,84.669998,84.669998,2665200
2020-01-03,84.720001,84.760002,84.690002,84.739998,84.739998,2039900
2020-01-06,84.730003,84.739998,84.680000,84.709999,84.709999,1132100
2020-01-07,84.720001,84.730003,84.699997,84.709999,84.709999,1103400
2020-01-08,84.720001,84.739998,84.660004,84.669998,84.669998,1864300
2020-01-09,84.650002,84.699997,84.639999,84.680000,84.680000,1424400
2020-01-10,84.690002,84.720001,84.690002,84.699997,84.699997,1065900
2020-01-13,84.699997,84.699997,84.669998,84.690002,84.690002,1275600
2020-01-14,84.690002,84.730003,84.690002,84.699997,84.699997,2323400
