,ds,yhat,yhat_lower,yhat_upper,Adj Close,difference,difference_pct
1208,2019-11-01,84.77375556212051,84.6089857220677,84.95520487824092,84.489052,-0.2847035621205123,-0.34%
1209,2019-11-04,84.74137026915656,84.5569796875133,84.93166972908479,84.429245,-0.31212526915656724,-0.37%
1210,2019-11-05,84.73344826398454,84.56212341802997,84.90707084487019,84.369431,-0.36401726398453604,-0.43%
1211,2019-11-06,84.73204025933454,84.55768606099763,84.90292591030914,84.41928100000001,-0.312759259334527,-0.37%
1212,2019-11-07,84.72857065871804,84.55548145486428,84.91987210497956,84.319588,-0.4089826587180454,-0.49%
1213,2019-11-08,84.72301758978095,84.55287804596351,84.89282758310895,84.329559,-0.3934585897809484,-0.47%
1214,2019-11-11,84.69386452231058,84.52354307230438,84.87723113346297,84.349503,-0.34436152231057804,-0.41%
1215,2019-11-12,84.68783991626985,84.49608020515716,84.86567704285162,84.35946700000001,-0.3283729162698421,-0.39%
1216,2019-11-13,84.68869332011312,84.50330005017548,84.86303271057936,84.399338,-0.28935532011311693,-0.34%
1217,2019-11-14,84.68780816058865,84.50379051852616,84.86955208113326,84.47908000000001,-0.20872816058863464,-0.25%
1218,2019-11-15,84.68511350569787,84.49942998426452,84.85636331173949,84.44918100000001,-0.2359325056978605,-0.28%
1219,2019-11-18,84.66558907729078,84.48662519572427,84.84297211337588,84.489052,-0.1765370772907744,-0.21%
1220,2019-11-19,84.66290423437218,84.4892182033809,84.84910221756611,84.47908000000001,-0.18382423437216744,-0.22%
1221,2019-11-20,84.66704542654396,84.49792222783765,84.83421179419337,84.518959,-0.1480864265439692,-0.18%
1222,2019-11-21,84.66932547175794,84.49111885351932,84.84736283823726,84.47908000000001,-0.19024547175793316,-0.23%
1223,2019-11-22,84.66960513306051,84.4879548288671,84.83576013099723,84.469109,-0.20049613306051128,-0.24%
1224,2019-11-25,84.65724771289862,84.48733499490439,84.82820437427715,84.47908000000001,-0.17816771289861322,-0.21%
1225,2019-11-26,84.65619897275118,84.4774922979478,84.83791397635605,84.518959,-0.13723997275118904,-0.16%
1226,2019-11-27,84.66153919012766,84.48159000043046,84.8409748404895,84.469109,-0.19243019012765217,-0.23%
1227,2019-11-29,84.66511804427122,84.48152401402412,84.84017685701247,84.499016,-0.1661020442712271,-0.20%
1228,2019-12-02,84.6509142407089,84.4819650614392,84.82552412392515,84.473061,-0.17785324070889885,-0.21%
