date,open,high,low,close,volume,ticker
2015-05-11,109.26,109.44,108.88,108.89,458721,VGT
2015-05-12,108.35,108.77,107.4,108.32,248200,VGT
2015-05-13,108.61,109.4,108.61,108.84,194165,VGT
2015-05-14,109.6,110.63,109.53,110.57,236836,VGT
2015-05-15,110.89,110.92,110.0,110.26,183151,VGT
2015-05-18,110.05,111.03,109.89,110.83,280662,VGT
2015-05-19,110.92,111.14,110.56,110.69,249756,VGT
2015-05-20,110.79,111.23,110.26,110.66,205971,VGT
2015-05-21,110.5,111.19,110.35,111.04,236556,VGT
2015-05-22,110.92,111.35,110.92,111.08,189646,VGT
2015-05-26,110.7,110.89,109.1,109.54,291727,VGT
2015-05-27,109.84,111.55,109.73,111.41,291392,VGT
2015-05-28,111.28,111.45,111.0,111.35,198808,VGT
2015-05-29,0.0,111.35,110.26,110.58,238500,VGT
2015-06-01,110.98,111.26,110.13,110.91,786201,VGT
2015-06-02,110.76,111.18,109.91,110.65,230056,VGT
2015-06-03,111.22,111.54,110.79,111.06,185147,VGT
2015-06-04,110.73,110.98,109.73,110.02,210684,VGT
2015-06-05,109.87,110.17,109.27,109.98,202795,VGT
2015-06-08,110.1,110.1,108.37,108.6,207496,VGT
2015-06-09,108.52,108.73,107.5,108.41,250524,VGT
2015-06-10,108.83,110.32,108.76,110.05,252354,VGT
2015-06-11,110.29,110.68,109.95,110.07,181722,VGT
2015-06-12,109.43,109.7,109.12,109.28,185093,VGT
2015-06-15,108.48,108.78,107.69,108.68,254119,VGT
2015-06-16,108.84,109.56,108.55,109.36,331093,VGT
2015-06-17,109.49,109.88,108.96,109.52,473124,VGT
2015-06-18,109.49,110.62,109.49,110.44,306176,VGT
2015-06-19,110.47,110.56,109.62,109.64,201649,VGT
2015-06-22,110.45,110.7,110.14,110.37,191006,VGT
2015-06-23,110.69,110.69,110.06,110.43,201314,VGT
2015-06-24,110.18,110.69,109.79,109.82,218222,VGT
2015-06-25,110.24,110.34,109.38,109.55,264550,VGT
2015-06-26,109.2,109.45,108.1,108.49,239302,VGT
2015-06-29,107.46,107.82,105.93,106.02,329783,VGT
2015-06-30,106.86,106.86,105.85,106.23,260758,VGT
2015-07-01,107.29,107.77,106.36,106.8,323848,VGT
2015-07-02,107.02,107.22,106.43,106.89,233822,VGT
2015-07-06,106.1,106.93,105.75,106.45,511359,VGT
2015-07-07,106.49,106.58,104.43,106.47,323732,VGT
2015-07-08,105.54,105.79,104.59,104.67,294379,VGT
2015-07-09,105.71,106.22,104.38,104.44,282221,VGT
2015-07-10,105.48,106.33,105.41,105.99,283862,VGT
2015-07-13,106.84,107.69,106.83,107.55,276947,VGT
2015-07-14,107.62,108.36,107.62,108.07,233867,VGT
2015-07-15,108.2,108.49,107.8,108.1,205421,VGT
2015-07-16,108.75,109.35,108.68,109.34,206232,VGT
2015-07-17,110.22,110.9,110.02,110.85,226055,VGT
2015-07-20,111.3,111.73,110.89,111.34,377463,VGT
2015-07-21,111.25,111.46,110.71,110.81,287978,VGT
2015-07-22,109.71,109.71,108.28,109.25,306173,VGT
2015-07-23,109.55,110.11,108.79,109.06,243593,VGT
2015-07-24,109.68,109.68,108.17,108.31,244058,VGT
2015-07-27,107.76,107.95,107.04,107.21,300872,VGT
2015-07-28,107.8,108.5,106.93,108.29,198196,VGT
2015-07-29,108.28,109.0,107.72,108.86,217390,VGT
2015-07-30,108.59,109.29,107.91,109.12,179462,VGT
2015-07-31,109.38,109.38,108.47,108.64,497479,VGT
2015-08-03,108.56,108.72,107.26,107.99,369924,VGT
2015-08-04,107.84,107.91,106.94,107.32,302794,VGT
2015-08-05,107.94,109.22,107.73,108.37,295095,VGT
2015-08-06,108.54,108.89,106.92,107.24,274829,VGT
2015-08-07,107.19,107.45,106.59,107.33,174870,VGT
2015-08-10,108.23,109.18,108.23,108.97,262577,VGT
2015-08-11,108.65,108.7,106.84,107.19,204445,VGT
2015-08-12,106.58,107.91,105.4,107.71,359905,VGT
2015-08-13,107.94,108.16,107.26,107.44,180156,VGT
2015-08-14,107.08,108.13,107.08,108.01,168461,VGT
2015-08-17,107.68,108.71,107.2,108.71,179583,VGT
2015-08-18,108.33,108.48,107.86,108.03,244160,VGT
2015-08-19,107.57,108.09,106.63,107.14,309897,VGT
2015-08-20,106.16,106.47,104.38,104.38,422060,VGT
2015-08-21,102.61,104.04,100.45,100.46,745966,VGT
2015-08-24,99.46,100.52,77.11,96.8,1262310,VGT
2015-08-25,97.88,101.2,95.75,95.76,2090087,VGT
2015-08-26,96.71,100.74,96.71,100.54,653727,VGT
2015-08-27,101.56,102.96,100.72,102.96,595788,VGT
2015-08-28,102.53,103.31,102.37,103.18,276887,VGT
2015-08-31,102.79,103.48,102.06,102.34,307715,VGT
2015-09-01,101.32,101.32,98.51,99.08,540709,VGT
2015-09-02,100.07,101.4,99.47,101.4,413957,VGT
2015-09-03,101.81,102.74,101.17,101.5,269898,VGT
2015-09-04,100.5,100.72,99.56,100.03,354923,VGT
2015-09-08,102.17,102.93,101.68,102.82,275773,VGT
2015-09-09,103.59,104.02,101.34,101.58,269131,VGT
2015-09-10,101.46,103.25,101.29,102.58,289875,VGT
2015-09-11,102.02,103.08,101.84,103.08,212674,VGT
2015-09-14,103.5,103.59,102.53,102.78,255898,VGT
2015-09-15,103.13,104.4,102.86,104.09,383730,VGT
2015-09-16,104.18,104.79,103.91,104.66,235290,VGT
2015-09-17,104.48,105.7,103.93,104.09,335811,VGT
2015-09-18,102.9,103.85,102.55,102.79,216034,VGT
2015-09-21,103.35,104.18,102.84,103.64,158883,VGT
2015-09-22,102.11,102.4,101.3,102.02,279347,VGT
2015-09-23,101.3,101.56,100.63,101.18,208737,VGT
2015-09-24,100.17,101.34,99.37,101.08,341024,VGT
2015-09-25,102.0,102.22,100.32,100.84,331618,VGT
2015-09-28,100.3,100.58,98.39,98.46,342556,VGT
2015-09-29,98.83,99.32,97.25,97.95,429882,VGT
2015-09-30,99.16,100.1,98.84,100.0,385879,VGT
2015-10-01,100.32,100.32,98.66,100.05,310538,VGT
2015-10-02,98.83,101.59,98.53,101.57,459443,VGT
2015-10-05,102.11,103.89,102.11,103.59,389468,VGT
2015-10-06,103.44,104.0,103.23,103.83,241107,VGT
2015-10-07,104.47,104.69,103.04,104.39,332864,VGT
2015-10-08,104.21,105.13,103.55,104.9,242695,VGT
2015-10-09,105.05,105.5,104.84,105.45,236112,VGT
2015-10-12,105.71,105.71,105.03,105.54,244018,VGT
2015-10-13,104.99,105.9,104.91,105.05,253311,VGT
2015-10-14,104.85,105.55,104.47,104.98,213400,VGT
2015-10-15,105.25,106.3,105.24,106.22,633514,VGT
2015-10-16,106.37,106.51,105.86,106.51,247575,VGT
2015-10-19,106.29,106.88,106.0,106.86,235516,VGT
2015-10-20,106.5,106.78,106.1,106.48,225105,VGT
2015-10-21,106.65,106.82,105.41,105.47,144394,VGT
2015-10-22,106.32,108.1,106.32,107.88,278811,VGT
2015-10-23,110.65,111.21,109.98,110.81,334418,VGT
2015-10-26,110.69,110.69,109.9,110.31,353942,VGT
2015-10-27,110.05,110.33,109.47,109.62,279545,VGT
2015-10-28,110.04,111.54,109.92,111.54,257797,VGT
2015-10-29,110.76,111.16,110.48,111.02,245433,VGT
2015-10-30,111.22,111.36,110.46,110.46,370067,VGT
2015-11-02,110.97,111.64,110.39,111.52,426297,VGT
2015-11-03,111.24,112.71,111.02,112.25,343115,VGT
2015-11-04,112.59,112.72,112.19,112.46,279748,VGT
2015-11-05,113.0,113.09,111.89,112.12,282361,VGT
2015-11-06,111.95,112.79,111.8,112.78,251223,VGT
2015-11-09,112.8,112.8,111.1,111.71,288424,VGT
2015-11-10,111.3,111.3,110.37,110.89,268401,VGT
2015-11-11,111.15,111.65,110.64,110.83,200493,VGT
2015-11-12,110.36,110.77,109.67,109.72,213663,VGT
2015-11-13,109.21,109.4,107.53,107.57,332938,VGT
2015-11-16,107.43,109.06,107.23,109.01,247614,VGT
2015-11-17,109.12,109.94,108.85,109.08,303001,VGT
2015-11-18,109.72,110.89,109.45,110.82,212153,VGT
2015-11-19,110.83,111.84,110.83,111.27,248562,VGT
2015-11-20,111.7,112.24,111.67,112.12,1283587,VGT
2015-11-23,112.56,112.56,111.17,111.53,409835,VGT
2015-11-24,110.81,111.92,110.42,111.67,251737,VGT
2015-11-25,111.71,111.79,111.35,111.42,224515,VGT
2015-11-27,111.49,111.87,111.34,111.61,135492,VGT
2015-11-30,112.03,112.09,111.45,111.77,222461,VGT
2015-12-01,112.1,112.8,112.0,112.77,667176,VGT
2015-12-02,112.83,113.32,112.04,112.17,368281,VGT
2015-12-03,112.76,112.78,110.05,110.61,307682,VGT
2015-12-04,110.93,113.25,110.7,113.02,357962,VGT
2015-12-07,112.99,112.99,111.83,112.29,272555,VGT
2015-12-08,111.25,112.36,110.93,112.1,422836,VGT
2015-12-09,111.67,112.27,109.89,110.42,428642,VGT
2015-12-10,110.87,111.46,110.31,110.68,333711,VGT
2015-12-11,109.67,109.72,108.25,108.37,327710,VGT
2015-12-14,108.37,108.92,107.0,108.92,345172,VGT
2015-12-15,109.74,110.21,109.33,109.44,331216,VGT
2015-12-16,110.24,111.11,109.25,110.9,308781,VGT
2015-12-17,111.36,111.38,109.16,109.21,504559,VGT
2015-12-18,109.0,109.05,107.03,107.05,303567,VGT
2015-12-21,108.09,108.24,107.23,108.1,354917,VGT
2015-12-22,108.5,108.96,107.94,108.81,367480,VGT
2015-12-23,109.09,109.4,108.76,109.36,442395,VGT
2015-12-24,109.42,109.66,109.24,109.31,141442,VGT
2015-12-28,109.04,109.29,108.25,109.29,230328,VGT
2015-12-29,109.94,110.96,109.8,110.65,246887,VGT
2015-12-30,110.67,110.67,109.76,109.8,245670,VGT
2015-12-31,109.87,109.87,108.26,108.29,284996,VGT
2016-01-04,106.31,106.61,104.94,106.61,510615,VGT
2016-01-05,106.96,107.15,105.75,106.1,402296,VGT
2016-01-06,104.56,105.37,103.97,104.66,655757,VGT
2016-01-07,102.52,103.64,101.24,101.29,747322,VGT
2016-01-08,102.2,102.5,100.26,100.42,458614,VGT
2016-01-11,101.03,101.38,99.59,100.91,456708,VGT
2016-01-12,101.99,102.43,100.72,102.06,444088,VGT
2016-01-13,102.58,102.85,98.95,99.2,602734,VGT
2016-01-14,99.47,101.82,98.24,101.11,568663,VGT
2016-01-15,97.92,98.95,96.69,98.1,652559,VGT
2016-01-19,99.13,99.29,96.91,97.84,683477,VGT
2016-01-20,96.22,98.25,94.31,97.32,836682,VGT
2016-01-21,97.76,99.06,96.5,97.57,566331,VGT
2016-01-22,99.44,100.32,99.36,100.3,465235,VGT
2016-01-25,100.14,100.38,98.74,98.82,1869057,VGT
2016-01-26,99.26,100.14,98.58,99.84,372729,VGT
2016-01-27,99.09,99.46,97.1,97.44,420881,VGT
2016-01-28,98.63,98.95,97.43,98.52,388164,VGT
2016-01-29,99.3,101.93,99.3,101.93,732180,VGT
2016-02-01,101.45,102.62,101.2,102.18,371937,VGT
2016-02-02,101.8,101.8,99.8,100.11,377871,VGT
2016-02-03,100.72,101.05,98.26,99.88,431283,VGT
2016-02-04,99.63,100.81,99.0,100.12,387219,VGT
2016-02-05,99.49,99.62,96.08,96.37,450313,VGT
2016-02-08,94.75,94.92,92.95,94.63,1526491,VGT
2016-02-09,93.54,95.85,93.37,94.19,677541,VGT
2016-02-10,95.24,96.52,94.5,94.62,467288,VGT
2016-02-11,93.4,94.98,93.06,94.29,622355,VGT
2016-02-12,95.25,95.79,94.56,95.67,1934993,VGT
2016-02-16,96.8,97.8,96.49,97.66,471888,VGT
2016-02-17,98.39,100.17,98.22,100.06,430519,VGT
2016-02-18,100.43,100.5,99.31,99.43,428897,VGT
2016-02-19,99.13,100.06,98.92,99.83,306482,VGT
2016-02-22,101.13,101.35,100.73,101.2,303048,VGT
2016-02-23,100.73,100.91,99.41,99.48,335771,VGT
2016-02-24,98.39,100.6,97.83,100.44,278068,VGT
2016-02-25,100.71,101.64,99.81,101.62,249215,VGT
2016-02-26,102.19,102.44,101.31,101.52,266834,VGT
2016-02-29,101.52,102.47,100.94,100.94,239383,VGT
2016-03-01,101.78,104.0,101.66,104.0,374874,VGT
2016-03-02,103.86,104.28,103.46,104.27,414587,VGT
2016-03-03,104.31,104.4,103.48,104.31,270727,VGT
2016-03-04,104.55,105.28,103.99,104.63,369521,VGT
2016-03-07,104.21,104.55,103.22,104.06,300336,VGT
2016-03-08,103.39,103.98,102.89,103.02,266761,VGT
2016-03-09,103.41,104.05,103.24,103.99,976494,VGT
2016-03-10,104.54,104.93,102.44,103.76,275370,VGT
2016-03-11,104.79,105.6,104.62,105.57,233691,VGT
2016-03-14,105.21,105.88,105.18,105.61,254074,VGT
2016-03-15,105.35,105.95,105.06,105.84,290939,VGT
2016-03-16,105.72,107.24,105.57,107.02,288329,VGT
2016-03-17,106.78,107.88,106.78,107.61,271221,VGT
2016-03-18,108.15,108.19,107.43,107.97,345017,VGT
2016-03-21,107.39,107.97,107.29,107.86,652241,VGT
2016-03-22,107.43,108.36,107.23,107.99,466834,VGT
2016-03-23,107.9,107.9,106.95,107.15,580494,VGT
2016-03-24,106.7,107.33,106.45,107.3,436825,VGT
2016-03-28,107.5,107.61,106.88,107.05,325813,VGT
2016-03-29,106.87,108.99,106.77,108.87,321263,VGT
2016-03-30,109.53,110.23,109.31,109.61,290882,VGT
2016-03-31,109.55,110.0,109.35,109.53,199112,VGT
2016-04-01,108.9,110.38,108.67,110.36,263157,VGT
2016-04-04,110.31,110.41,109.61,109.78,464235,VGT
2016-04-05,109.01,109.37,108.49,108.64,366900,VGT
2016-04-06,108.78,109.85,108.31,109.83,233941,VGT
2016-04-07,109.16,109.21,107.86,108.25,216809,VGT
2016-04-08,108.87,109.28,107.93,108.28,213849,VGT
2016-04-11,108.73,109.53,108.0,108.06,263199,VGT
2016-04-12,108.18,108.68,107.24,108.56,245859,VGT
2016-04-13,109.33,110.37,109.17,110.26,356554,VGT
2016-04-14,110.19,110.4,109.69,110.1,235697,VGT
2016-04-15,110.08,110.2,109.45,109.55,323474,VGT
2016-04-18,109.11,110.13,109.11,110.11,263685,VGT
2016-04-19,110.39,110.39,108.76,109.43,547433,VGT
2016-04-20,109.45,110.24,109.16,109.7,416658,VGT
2016-04-21,109.82,110.08,109.41,109.62,311877,VGT
2016-04-22,108.06,108.55,107.32,107.98,251015,VGT
2016-04-25,107.6,108.0,107.31,107.77,238502,VGT
2016-04-26,107.92,108.24,107.16,107.58,293031,VGT
2016-04-27,106.01,106.93,105.68,106.8,348373,VGT
2016-04-28,106.93,107.44,105.1,105.37,298835,VGT
2016-04-29,104.9,105.0,103.51,104.41,404549,VGT
2016-05-02,104.5,105.19,104.05,105.02,285155,VGT
2016-05-03,104.37,104.56,103.72,104.07,338193,VGT
2016-05-04,103.6,104.04,103.32,103.61,232219,VGT
2016-05-05,103.88,104.22,103.45,103.62,255234,VGT
2016-05-06,103.41,104.3,103.17,104.28,248115,VGT
2016-05-09,104.51,104.88,104.3,104.38,276254,VGT
2016-05-10,104.68,105.81,104.56,105.75,239012,VGT
2016-05-11,105.53,106.16,105.06,105.07,241925,VGT
2016-05-12,105.46,105.46,103.86,104.53,254761,VGT
2016-05-13,104.53,105.25,104.08,104.28,255792,VGT
2016-05-16,104.4,106.05,104.4,105.63,400717,VGT
2016-05-17,105.56,105.84,104.26,104.54,242913,VGT
2016-05-18,104.43,105.83,104.42,105.13,678680,VGT
2016-05-19,104.77,105.11,103.85,104.56,288131,VGT
2016-05-20,105.0,106.22,104.98,105.89,273574,VGT
2016-05-23,105.92,106.49,105.85,105.87,236597,VGT
2016-05-24,106.52,108.3,106.52,108.12,348875,VGT
2016-05-25,108.84,109.2,108.44,108.87,269277,VGT
2016-05-26,108.96,109.35,108.62,109.17,339632,VGT
2016-05-27,109.1,109.83,109.08,109.81,272263,VGT
2016-05-31,109.89,110.08,109.34,109.99,321136,VGT
2016-06-01,109.62,110.15,109.44,109.93,326163,VGT
2016-06-02,109.69,109.93,108.97,109.93,322793,VGT
2016-06-03,109.66,109.85,108.94,109.55,256606,VGT
2016-06-06,109.75,110.28,109.64,109.96,229081,VGT
2016-06-07,110.19,110.58,110.12,110.18,191428,VGT
2016-06-08,110.35,110.65,110.06,110.54,198041,VGT
2016-06-09,110.03,110.53,109.97,110.45,249222,VGT
2016-06-10,109.43,109.62,108.81,109.12,197257,VGT
2016-06-13,108.53,109.1,108.07,108.13,221417,VGT
2016-06-14,107.87,108.55,107.52,108.24,280230,VGT
2016-06-15,108.55,108.75,107.98,108.05,254489,VGT
2016-06-16,107.54,108.36,106.8,108.25,277768,VGT
2016-06-17,108.25,108.25,106.95,107.26,213455,VGT
2016-06-20,108.31,108.98,107.95,108.05,197375,VGT
2016-06-21,107.93,108.46,107.86,108.25,239160,VGT
2016-06-22,108.3,108.66,107.66,107.77,1146445,VGT
2016-06-23,108.51,109.44,108.13,109.44,272934,VGT
2016-06-24,105.31,106.83,104.48,104.69,745425,VGT
2016-06-27,103.83,103.83,101.46,101.94,629415,VGT
2016-06-28,103.07,104.03,102.91,104.03,446829,VGT
2016-06-29,104.85,105.98,104.75,105.76,258352,VGT
2016-06-30,105.98,107.09,105.75,107.09,413326,VGT
2016-07-01,106.97,107.66,106.85,107.16,402494,VGT
2016-07-05,106.57,106.67,105.8,106.29,314525,VGT
2016-07-06,105.82,106.93,105.42,106.87,260373,VGT
2016-07-07,107.01,107.64,106.81,107.21,290557,VGT
2016-07-08,107.97,109.18,107.85,109.15,261082,VGT
2016-07-11,109.51,110.11,109.51,109.82,245386,VGT
2016-07-12,110.55,111.2,110.4,110.91,286137,VGT
2016-07-13,111.17,111.31,110.79,110.83,1363949,VGT
2016-07-14,111.5,111.84,111.29,111.63,310547,VGT
2016-07-15,111.93,111.94,111.2,111.44,249628,VGT
2016-07-18,111.65,112.4,111.49,112.22,294732,VGT
2016-07-19,112.05,112.32,111.85,112.05,250992,VGT
2016-07-20,112.85,113.83,112.83,113.57,264872,VGT
2016-07-21,113.7,113.81,112.66,112.9,227966,VGT
2016-07-22,112.98,113.56,112.47,113.54,255670,VGT
2016-07-25,113.53,113.72,113.22,113.51,1473474,VGT
2016-07-26,113.65,114.26,113.37,114.03,374436,VGT
2016-07-27,115.18,115.3,114.39,114.9,329539,VGT
2016-07-28,115.15,115.41,114.65,115.18,634570,VGT
2016-07-29,115.5,115.56,114.91,115.2,412820,VGT
2016-08-01,115.38,115.92,115.17,115.71,490655,VGT
2016-08-02,115.57,115.68,114.08,114.63,348050,VGT
2016-08-03,114.48,115.09,114.44,115.07,236544,VGT
2016-08-04,115.15,115.85,115.1,115.73,228457,VGT
2016-08-05,116.2,117.18,116.04,117.09,215640,VGT
2016-08-08,117.24,117.38,116.85,117.11,193178,VGT
2016-08-09,117.23,117.66,117.13,117.31,348552,VGT
2016-08-10,117.39,117.39,116.76,116.99,683333,VGT
2016-08-11,117.25,117.64,117.17,117.43,263133,VGT
2016-08-12,117.25,117.46,117.04,117.34,260310,VGT
2016-08-15,117.55,118.29,117.32,118.01,207896,VGT
2016-08-16,117.74,117.8,117.38,117.4,333548,VGT
2016-08-17,117.41,117.41,116.6,117.25,324629,VGT
2016-08-18,117.14,117.52,117.03,117.44,179316,VGT
2016-08-19,117.26,117.82,117.04,117.7,180192,VGT
2016-08-22,117.59,117.85,117.23,117.65,186886,VGT
2016-08-23,118.07,118.47,118.07,118.2,281863,VGT
2016-08-24,118.19,118.2,117.28,117.55,194528,VGT
2016-08-25,117.34,117.97,117.23,117.79,209615,VGT
2016-08-26,117.8,118.68,117.28,117.9,250020,VGT
2016-08-29,117.95,118.57,117.87,118.22,190680,VGT
2016-08-30,118.05,118.45,117.61,118.0,210038,VGT
2016-08-31,117.84,117.93,117.4,117.89,187671,VGT
2016-09-01,117.7,118.35,117.31,118.33,311615,VGT
2016-09-02,118.69,119.16,118.36,118.83,280345,VGT
2016-09-06,119.06,119.34,118.73,119.34,395434,VGT
2016-09-07,119.35,119.69,119.04,119.62,1272605,VGT
2016-09-08,119.23,119.3,118.34,118.61,650124,VGT
2016-09-09,117.78,118.0,115.82,115.82,589920,VGT
2016-09-12,115.09,117.81,115.0,117.66,417051,VGT
2016-09-13,117.24,117.66,116.32,116.83,933397,VGT
2016-09-14,116.92,118.04,116.92,117.42,542825,VGT
2016-09-15,117.6,119.52,117.48,119.36,353022,VGT
2016-09-16,119.4,119.4,118.4,118.92,234865,VGT
2016-09-19,119.31,120.02,118.55,118.79,214341,VGT
2016-09-20,118.84,119.11,118.24,118.36,295020,VGT
2016-09-21,118.88,119.81,118.4,119.7,338389,VGT
2016-09-22,120.36,120.64,120.24,120.52,924713,VGT
2016-09-23,120.31,120.31,119.22,119.44,1384107,VGT
2016-09-26,118.82,119.09,118.39,118.68,455009,VGT
2016-09-27,118.78,120.04,118.64,120.03,329595,VGT
2016-09-28,120.13,120.47,119.66,120.41,231763,VGT
2016-09-29,120.32,120.55,119.3,119.7,282204,VGT
2016-09-30,119.98,120.73,119.74,120.37,416410,VGT
2016-10-03,120.18,120.42,119.73,120.02,390089,VGT
2016-10-04,120.33,120.67,119.35,119.77,356962,VGT
2016-10-05,120.04,120.79,119.96,120.39,1121416,VGT
2016-10-06,120.42,120.69,119.83,120.57,314670,VGT
2016-10-07,120.67,120.82,119.62,120.18,278209,VGT
2016-10-10,120.84,121.35,120.82,120.95,251717,VGT
2016-10-11,121.01,121.17,118.82,119.35,285207,VGT
2016-10-12,119.44,119.75,118.7,119.39,200263,VGT
2016-10-13,118.59,118.96,117.5,118.62,238197,VGT
2016-10-14,119.1,119.89,118.91,119.06,441222,VGT
2016-10-17,119.02,119.26,118.67,118.75,250913,VGT
2016-10-18,119.63,119.99,119.31,119.5,380841,VGT
2016-10-19,119.39,119.8,119.33,119.62,222729,VGT
2016-10-20,119.55,119.57,118.71,119.32,679787,VGT
2016-10-21,119.54,119.98,119.07,119.93,385869,VGT
2016-10-24,120.6,121.4,120.6,121.31,236633,VGT
2016-10-25,121.42,121.42,120.58,120.86,358469,VGT
2016-10-26,120.02,120.88,119.84,120.25,449639,VGT
2016-10-27,120.74,120.77,119.54,119.65,332389,VGT
2016-10-28,119.99,120.93,119.4,119.71,466176,VGT
2016-10-31,120.0,120.14,119.69,119.72,545223,VGT
2016-11-01,119.84,120.04,117.82,118.75,357161,VGT
2016-11-02,118.67,119.02,117.54,117.83,356132,VGT
2016-11-03,117.52,117.85,116.73,116.93,302344,VGT
2016-11-04,116.85,117.62,116.34,116.6,1035895,VGT
2016-11-07,118.35,119.34,118.3,119.28,331313,VGT
2016-11-08,119.25,120.39,118.84,119.87,335043,VGT
2016-11-09,117.42,119.97,117.37,119.7,612037,VGT
2016-11-10,120.34,120.65,116.45,118.05,626993,VGT
2016-11-11,117.9,118.88,117.51,118.77,1969864,VGT
2016-11-14,118.86,118.87,116.5,117.12,477860,VGT
2016-11-15,117.87,119.12,117.84,118.69,713162,VGT
