,ds,yhat,yhat_lower,yhat_upper,Adj Close,difference,difference_pct
1208,2019-11-01,59.37867467477981,57.115642786322404,61.55832338971403,59.012142000000004,-0.3665326747798048,-0.62%
1209,2019-11-04,59.44951798591137,57.189339392071226,61.53656842327299,59.198330000000006,-0.2511879859113648,-0.42%
1210,2019-11-05,59.47101441799266,57.3141858397123,61.576292045663365,59.080738000000004,-0.3902764179926592,-0.66%
1211,2019-11-06,59.506819671610415,57.429876382728835,61.542466574717714,58.972942,-0.5338776716104121,-0.91%
1212,2019-11-07,59.513379954892216,57.47820476559743,61.73584913766719,59.247326,-0.2660539548922145,-0.45%
1213,2019-11-08,59.54322097961651,57.49132040239292,61.79287967630411,59.208126,-0.3350949796165068,-0.57%
1214,2019-11-11,59.596564632059035,57.55687797093363,61.643146095195036,59.257130000000004,-0.33943463205903157,-0.57%
1215,2019-11-12,59.61827046712226,57.52253633391063,61.6946243351695,59.188534,-0.429736467122261,-0.73%
1216,2019-11-13,59.6575683132631,57.50499505562035,61.94931020926558,58.972942,-0.6846263132630952,-1.16%
1217,2019-11-14,59.6709124750399,57.38709236717518,61.832778073532786,58.99254200000001,-0.6783704750398911,-1.15%
1218,2019-11-15,59.710731799552974,57.447446321569565,61.83771129817796,59.453114,-0.2576177995529747,-0.43%
1219,2019-11-18,59.81065343469607,57.80960729872092,61.81565050726232,59.580505,-0.23014843469606916,-0.39%
1220,2019-11-19,59.852108475731676,57.772071825259246,62.059374098115484,59.570708999999994,-0.281399475731682,-0.47%
1221,2019-11-20,59.91239441169126,57.772156716899396,61.890520349688515,59.296321999999996,-0.6160724116912633,-1.04%
1222,2019-11-21,59.94734189957392,57.91202798415703,62.05491865669034,59.247326,-0.7000158995739199,-1.18%
1223,2019-11-22,60.00871132945428,57.91526679597821,62.059958041758605,59.335522,-0.6731893294542814,-1.13%
1224,2019-11-25,60.16599512290804,58.01220830400983,62.20730255063734,59.825493,-0.3405021229080418,-0.57%
1225,2019-11-26,60.22186202337302,58.21180401309147,62.38151663773561,59.894089,-0.3277730233730196,-0.55%
1226,2019-11-27,60.293157738062064,58.05839192572785,62.395021326202325,60.18806800000001,-0.10508973806205546,-0.17%
1227,2019-11-29,60.39924758728028,58.22062301854327,62.52858879464184,59.78629300000001,-0.6129545872802709,-1.03%
1228,2019-12-02,60.53557149331835,58.55922837795105,62.57194931963147,59.629505,-0.9060664933183489,-1.52%
1229,2019-12-03,60.57446372952903,58.26482331844026,62.69946953121714,59.63930500000001,-0.9351587295290216,-1.57%
1230,2019-12-04,60.62397507725256,58.49433792022358,62.67011951234728,60.28606800000001,-0.3379070772525523,-0.56%
1231,2019-12-05,60.63972045422847,58.71003339555049,62.86533186010566,60.295864,-0.3438564542284652,-0.57%
1232,2019-12-06,60.673467137934594,58.456880883422755,62.690302007647006,60.874031,0.20056386206540822,0.33%
1233,2019-12-09,60.70088532293326,58.567575047558236,62.848045905985046,60.531052,-0.1698333229332576,-0.28%
1234,2019-12-10,60.700107956212754,58.73817128993145,62.8279655020121,60.560448,-0.1396599562127534,-0.23%
1235,2019-12-11,60.70976588801042,58.72831234884777,62.62859959626519,60.805434999999996,0.09566911198957229,0.16%
1236,2019-12-12,60.68644595858841,58.44621535021946,62.891720456983165,60.972027000000004,0.28558104141159646,0.47%
1237,2019-12-13,60.68290252480628,58.670839855628444,62.68256945317113,61.412997999999995,0.7300954751937141,1.19%
1238,2019-12-16,60.61867557974658,58.347200826852166,62.7097636984908,61.970001,1.3513254202534242,2.18%
1239,2019-12-17,60.59701014538322,58.558376046078465,62.72023851830051,61.529999,0.9329888546167737,1.52%
1240,2019-12-18,60.59185044549871,58.49796764529724,62.67184262947937,61.27,0.6781495545012959,1.11%
1241,2019-12-19,60.56035142436196,58.49739843440581,62.78843812791805,61.400002,0.8396505756380392,1.37%
1242,2019-12-20,60.55569307572017,58.42141063038191,62.61031997295049,61.470001,0.9143079242798322,1.49%
1243,2019-12-23,60.532364796225544,58.51349332771257,62.7572712934503,61.639998999999996,1.1076342037744524,1.80%
1244,2019-12-24,60.53884947216128,58.34490864441513,62.727851227671124,61.689999,1.1511495278387187,1.87%
1245,2019-12-26,60.57805098935131,58.526298155962984,62.56877966162293,62.07,1.491949010648689,2.40%
1246,2019-12-27,60.61979483472127,58.455520326752655,62.71047054776879,62.380001,1.7602061652787313,2.82%
1247,2019-12-30,60.758846517269504,58.62667991320658,62.825864954189306,61.939999,1.1811524827304964,1.91%
1248,2019-12-31,60.82359331736749,58.60240102602968,63.000415488004876,62.279999,1.4564056826325071,2.34%
1249,2020-01-01,60.91166496707825,58.73469200240018,63.11488436430865,,,nan%
1250,2020-01-02,60.97841895766107,58.754591964697134,63.194298894362646,62.84,1.8615810423389334,2.96%
1251,2020-01-03,61.07509597135895,58.98443767359872,63.189810034752476,62.049999,0.9749030286410516,1.57%
1252,2020-01-04,60.679849417183995,58.590416014088476,62.92235637975859,,,nan%
1253,2020-01-05,60.77603696272529,58.686406137726244,62.918676131418366,,,nan%
1254,2020-01-06,61.353686695444814,59.099215112978456,63.55477293077847,62.09,0.7363133045551891,1.19%
1255,2020-01-07,61.4531927270864,59.249858617088506,63.669843476248936,61.939999,0.4868062729135971,0.79%
1256,2020-01-08,61.568785494111864,59.51540045835539,63.68688572250727,61.919998,0.35121250588813524,0.57%
1257,2020-01-09,61.65523193235408,59.5692600019033,63.95139963266229,62.16,0.5047680676459194,0.81%
1258,2020-01-10,61.763354958848964,59.493766991377875,63.912628570739635,61.84,0.0766450411510391,0.12%
1259,2020-01-11,61.371073330325274,59.28947631236791,63.53319450315585,,,nan%
1260,2020-01-12,61.46169907470991,59.25301669487292,63.80629219681401,,,nan%
1261,2020-01-13,62.025404975466664,59.853147410409,64.36459015338087,62.139998999999996,0.11459402453333212,0.18%
