Date,Open,High,Low,Close,Adj Close,Volume
2019-11-04,200.190002,200.529999,198.869995,200.100006,199.667114,19015900
2019-11-05,200.350006,200.550003,199.550003,200.210007,199.776886,15048900
2019-11-06,199.979996,200.000000,198.789993,199.759995,199.327850,19725500
2019-11-07,200.759995,201.720001,199.850006,200.429993,199.996399,17832400
2019-11-08,200.070007,201.250000,199.539993,201.229996,200.794662,15258800
2019-11-11,200.210007,201.039993,199.940002,200.960007,200.525253,10147600
2019-11-12,201.130005,202.210007,200.820007,201.539993,201.103989,14778300
2019-11-13,200.839996,201.779999,200.710007,201.589996,201.153885,15774600
2019-11-14,200.830002,201.559998,200.220001,201.429993,200.994232,16945400
2019-11-15,202.649994,202.910004,202.000000,202.910004,202.471039,18427900
2019-11-18,202.589996,203.389999,201.770004,203.070007,202.630692,18365900
2019-11-19,203.839996,203.839996,202.589996,203.369995,202.930038,16923300
2019-11-20,202.839996,203.449997,200.619995,202.149994,201.712677,36629000
2019-11-21,201.929993,202.070007,201.070007,201.699997,201.263657,17883600
2019-11-22,202.199997,202.320007,200.740005,201.830002,201.393372,17189600
2019-11-25,202.699997,204.259995,202.669998,204.220001,203.778198,17752800
2019-11-26,204.350006,204.869995,204.050003,204.610001,204.167358,14780600
2019-11-27,205.139999,206.050003,204.889999,206.039993,205.594254,16963100
2019-11-29,205.520004,205.830002,205.000000,205.100006,204.656296,9854600
2019-12-02,205.110001,205.179993,201.779999,203.000000,202.560837,28007000
2019-12-03,200.210007,201.490005,199.229996,201.410004,200.974289,31104100
2019-12-04,202.440002,202.910004,202.139999,202.429993,201.992065,15300100
2019-12-05,203.149994,203.149994,201.839996,202.830002,202.391205,14962300
2019-12-06,204.309998,205.149994,204.149994,205.000000,204.556519,16555300
2019-12-09,204.630005,205.589996,203.979996,204.070007,203.628525,13984100
2019-12-10,204.169998,204.880005,203.440002,203.899994,203.458893,21799800
2019-12-11,204.360001,205.190002,204.039993,204.979996,204.536545,18780800
2019-12-12,204.770004,207.320007,204.490005,206.509995,206.063248,32612000
2019-12-13,206.399994,207.910004,205.960007,207.190002,206.741776,32519400
2019-12-16,208.550003,209.529999,208.479996,209.270004,208.817276,21296600
2019-12-17,209.539993,209.710007,209.039993,209.389999,208.937012,15996100
2019-12-18,209.570007,210.130005,209.330002,209.550003,209.096680,15443300
2019-12-19,209.639999,210.929993,209.619995,210.860001,210.403839,17865900
2019-12-20,211.860001,212.520004,211.270004,211.710007,211.251999,27672600
2019-12-23,212.000000,212.149994,211.630005,211.809998,211.809998,23774700
2019-12-24,212.000000,212.089996,211.440002,211.919998,211.919998,7089000
2019-12-26,212.259995,213.809998,212.229996,213.789993,213.789993,17067500
2019-12-27,214.539993,214.559998,213.039993,213.610001,213.610001,18134100
2019-12-30,213.500000,213.630005,211.160004,212.210007,212.210007,21815500
2019-12-31,211.619995,212.759995,211.199997,212.610001,212.610001,18170900
2020-01-02,214.399994,216.160004,213.979996,216.160004,216.160004,30969400
2020-01-03,213.300003,215.470001,213.279999,214.179993,214.179993,27518900
2020-01-06,212.490005,215.589996,212.240005,215.559998,215.559998,21655300
2020-01-07,215.639999,216.139999,214.850006,215.529999,215.529999,22139300
2020-01-08,215.500000,218.139999,215.160004,217.149994,217.149994,26397300
2020-01-09,218.940002,219.410004,217.710007,218.990005,218.990005,23547000
