,ds,yhat,yhat_lower,yhat_upper,Adj Close,difference,difference_pct
1235,2019-12-11,107.96440735408787,107.49495768621847,108.48046974022097,107.993927,0.02951964591213141,0.03%
1236,2019-12-12,107.96155638532268,107.47107787907335,108.48813090313999,107.70407900000001,-0.25747738532267306,-0.24%
1237,2019-12-13,107.96184150593277,107.47289509962569,108.47587778537994,108.06388899999999,0.10204749406722158,0.09%
1238,2019-12-16,107.91349684767721,107.42522652286665,108.42255325339269,107.90396899999999,-0.00952784767721937,-0.01%
1239,2019-12-17,107.90738988114416,107.41121665032256,108.42430733560705,107.97393000000001,0.06654011885585476,0.06%
1240,2019-12-18,107.90741102314425,107.39395046044743,108.43281232048086,107.854004,-0.05340702314424561,-0.05%
1241,2019-12-19,107.91231811455961,107.39841943794407,108.45003881679443,107.910004,-0.0023141145596099477,-0.00%
1242,2019-12-20,107.92263160353984,107.43633631492152,108.48268368101402,108.0,0.0773683964601588,0.07%
1243,2019-12-23,107.91618128717435,107.38612262704974,108.41813684946375,107.849998,-0.06618328717435418,-0.06%
1244,2019-12-24,107.92710134221191,107.40220041743562,108.46271900294946,107.93,0.002898657788094283,0.00%
1245,2019-12-26,107.96864705510309,107.44621121774229,108.47081030180136,107.93,-0.03864705510308397,-0.04%
1246,2019-12-27,107.9977692252832,107.49479885138128,108.51800062713379,108.150002,0.15223277471680774,0.14%
1247,2019-12-30,108.04483893433867,107.50946231247303,108.56670168960997,108.110001,0.0651620656613261,0.06%
1248,2019-12-31,108.07130648901413,107.5968888998151,108.55046461472212,108.059998,-0.011308489014140832,-0.01%
1249,2020-01-01,108.10313352591866,107.53829976794997,108.60292203986954,,,nan%
1250,2020-01-02,108.13839018100363,107.63802010377528,108.68009490556629,108.190002,0.05161181899637768,0.05%
1251,2020-01-03,108.17693702314716,107.66575555622643,108.70257526734011,108.279999,0.10306197685284246,0.10%
1252,2020-01-04,107.96031094765372,107.43521517298811,108.46003204616676,,,nan%
1253,2020-01-05,107.9877354848138,107.46129686499057,108.49971781104114,,,nan%
1254,2020-01-06,108.23665856274668,107.72777246610954,108.74291949637752,108.290001,0.05334243725332044,0.05%
1255,2020-01-07,108.26187616617283,107.7724424903622,108.83864863121585,108.309998,0.04812183382716739,0.04%
1256,2020-01-08,108.28975470077387,107.78574735232367,108.80840777427562,108.260002,-0.02975270077386938,-0.03%
1257,2020-01-09,108.31848358749869,107.78311779316529,108.8237452713081,108.269997,-0.04848658749868662,-0.04%
1258,2020-01-10,108.34810441390746,107.81325710198013,108.89627139958255,108.389999,0.04189458609253904,0.04%
1259,2020-01-11,108.12039191253461,107.61675122085967,108.66169098760126,,,nan%
1260,2020-01-12,108.13485784156767,107.65642988922362,108.70858764249186,,,nan%
1261,2020-01-13,108.36928098219425,107.83884808341202,108.93241850980431,108.43,0.06071901780575217,0.06%
1262,2020-01-14,108.37882190633222,107.82289689886282,108.89811264740972,108.489998,0.1111760936677797,0.10%
1263,2020-01-15,108.39023556747843,107.85180398515695,108.9600091035824,,,nan%
1264,2020-01-16,108.40211350647954,107.85579699915372,108.9604143450449,,,nan%
1265,2020-01-17,108.41490228372294,107.82999848605027,108.94312598156156,,,nan%
1266,2020-01-18,108.17077370121997,107.59524370226127,108.76324215438687,,,nan%
1267,2020-01-19,108.1696181843407,107.53068125134082,108.74669464398931,,,nan%
1268,2020-01-20,108.38956482484623,107.81433328730093,109.05845156962665,,,nan%
1269,2020-01-21,108.38608701107448,107.81697500163101,109.01656258935472,,,nan%
1270,2020-01-22,108.38620694750404,107.7496124729029,109.03465997707606,,,nan%
1271,2020-01-23,108.38873107540425,107.74216575768996,109.06099402674508,,,nan%
1272,2020-01-24,108.39426319033792,107.7932885996988,109.06103414866175,,,nan%
1273,2020-01-25,108.14507096351291,107.4912494545637,108.8725197832111,,,nan%
1274,2020-01-26,108.14107733558453,107.40653498635473,108.87062948244767,,,nan%
1275,2020-01-27,108.36038033600563,107.62360673052588,109.1969959943697,,,nan%
1276,2020-01-28,108.35836025644916,107.56234467934476,109.13392982899407,,,nan%
1277,2020-01-29,108.36188743440272,107.64857588869027,109.167392115713,,,nan%
1278,2020-01-30,108.3695625650076,107.58614320613668,109.2570385838738,,,nan%
