,ds,yhat,yhat_lower,yhat_upper,Adj Close,difference,difference_pct
1208,2019-11-01,198.75913088847778,192.0910598193201,205.85977015177184,198.439774,-0.31935688847778465,-0.16%
1209,2019-11-04,199.35788079634798,192.34402615468036,206.5645915800376,199.667114,0.30923320365201334,0.15%
1210,2019-11-05,199.71412642147436,192.04932977530055,206.90710932822344,199.77688600000002,0.06275957852565739,0.03%
1211,2019-11-06,199.91261209722356,192.8306280290183,207.03026869453112,199.32785,-0.5847620972235461,-0.29%
1212,2019-11-07,200.1063636109952,193.19340951348443,207.56425462823935,199.996399,-0.10996461099520616,-0.05%
1213,2019-11-08,200.19338698311395,193.2678361695663,207.13660601915234,200.79466200000002,0.6012750168860634,0.30%
1214,2019-11-11,200.5300053443503,193.436282659372,207.75077259118265,200.525253,-0.0047523443502939244,-0.00%
1215,2019-11-12,200.80394076175529,193.47785688708137,208.29596410778308,201.10398899999998,0.30004823824469895,0.15%
1216,2019-11-13,200.9260029840887,193.7836563562164,207.5320418667946,201.153885,0.2278820159112911,0.11%
1217,2019-11-14,201.05100403512378,194.28084348354918,208.20189650178858,200.994232,-0.05677203512377105,-0.03%
1218,2019-11-15,201.07851467691464,194.49868044561356,207.96436168728803,202.471039,1.392524323085354,0.69%
1219,2019-11-18,201.30347186723054,193.98139581292736,208.6906434963767,202.63069199999998,1.3272201327694404,0.65%
1220,2019-11-19,201.56467513713935,194.66470480275507,208.6441062169097,202.930038,1.3653628628606498,0.67%
1221,2019-11-20,201.68646637294123,194.3809224624294,208.72522204849045,201.712677,0.02621062705878785,0.01%
1222,2019-11-21,201.82324385621118,194.51535087796563,208.36860959991247,201.263657,-0.5595868562111832,-0.28%
1223,2019-11-22,201.87381044114713,194.695431927988,208.20882493541822,201.393372,-0.48043844114712897,-0.24%
1224,2019-11-25,202.22309656212965,195.10234217439773,208.7871175726355,203.778198,1.5551014378703485,0.76%
1225,2019-11-26,202.53858991264812,195.39939147738232,209.24567456525355,204.167358,1.6287680873518866,0.80%
1226,2019-11-27,202.71780061366908,195.6411921758924,210.08150023634647,205.594254,2.8764533863309225,1.40%
1227,2019-11-29,203.0206155627984,196.43374157361723,209.98842773007644,204.656296,1.6356804372015858,0.80%
1228,2019-12-02,203.5119190087447,197.14256707429564,210.9254501716985,202.56083700000002,-0.9510820087446916,-0.47%
1229,2019-12-03,203.85842530161784,196.59340510515298,210.98146453437673,200.974289,-2.8841363016178434,-1.44%
1230,2019-12-04,204.05773351321557,196.71486166639954,210.86161008233336,201.992065,-2.06566851321557,-1.02%
1231,2019-12-05,204.26084201162243,197.462774698627,211.23529205760366,202.391205,-1.869637011622416,-0.92%
1232,2019-12-06,204.36345047664906,197.04235478792094,211.07780003260106,204.55651899999998,0.19306852335091662,0.09%
