Date,Open,High,Low,Close,Adj Close,Volume
2019-11-01,59.990002,60.240002,59.950001,60.220001,59.012142,932500
2019-11-04,60.459999,60.529999,60.290001,60.410000,59.198330,845600
2019-11-05,60.259998,60.349998,60.169998,60.290001,59.080738,836700
2019-11-06,60.259998,60.320000,60.099998,60.180000,58.972942,338500
2019-11-07,60.590000,60.669998,60.430000,60.459999,59.247326,761900
2019-11-08,60.250000,60.419998,60.060001,60.419998,59.208126,473800
2019-11-11,60.279999,60.500000,60.279999,60.470001,59.257130,524900
2019-11-12,60.340000,60.480000,60.299999,60.400002,59.188534,578500
2019-11-13,59.980000,60.270000,59.689999,60.180000,58.972942,873600
2019-11-14,59.990002,60.200001,59.970001,60.200001,58.992542,307700
2019-11-15,60.509998,60.700001,60.480000,60.669998,59.453114,385800
2019-11-18,60.660000,60.840000,60.590000,60.799999,59.580505,620300
2019-11-19,60.959999,60.980000,60.680000,60.790001,59.570709,291300
2019-11-20,60.590000,60.720001,60.330002,60.509998,59.296322,895500
2019-11-21,60.459999,60.490002,60.270000,60.459999,59.247326,702500
2019-11-22,60.599998,60.669998,60.380001,60.549999,59.335522,538000
2019-11-25,60.700001,61.099998,60.689999,61.049999,59.825493,2276400
2019-11-26,60.980000,61.250000,60.959999,61.119999,59.894089,2588200
2019-11-27,61.230000,61.439999,61.230000,61.419998,60.188068,601900
2019-11-29,61.070000,61.180000,60.990002,61.009998,59.786293,665300
2019-12-02,60.959999,61.000000,60.540001,60.849998,59.629505,1720200
2019-12-03,60.310001,60.860001,60.160000,60.860001,59.639305,2048700
2019-12-04,61.240002,61.540001,61.220001,61.520000,60.286068,1898900
2019-12-05,61.520000,61.610001,61.400002,61.529999,60.295864,1697500
2019-12-06,62.000000,62.139999,61.950001,62.119999,60.874031,1890300
2019-12-09,61.869999,61.959999,61.759998,61.770000,60.531052,1440400
2019-12-10,61.770000,61.930000,61.619999,61.799999,60.560448,819900
2019-12-11,61.660000,62.070000,61.610001,62.049999,60.805435,1048300
2019-12-12,61.830002,62.230000,61.790001,62.220001,60.972027,754800
2019-12-13,62.520000,62.849998,62.450001,62.669998,61.412998,1836700
2019-12-16,61.990002,62.099998,61.820000,61.970001,61.970001,2830400
2019-12-17,61.590000,61.630001,61.509998,61.529999,61.529999,1641300
2019-12-18,61.250000,61.349998,61.230000,61.270000,61.270000,1369100
2019-12-19,61.279999,61.419998,61.230000,61.400002,61.400002,1104500
2019-12-20,61.680000,61.750000,61.310001,61.470001,61.470001,1000400
2019-12-23,61.570000,61.650002,61.529999,61.639999,61.639999,946300
2019-12-24,61.700001,61.730000,61.619999,61.689999,61.689999,475400
2019-12-26,61.840000,62.070000,61.750000,62.070000,62.070000,466900
2019-12-27,62.330002,62.419998,62.220001,62.380001,62.380001,920500
2019-12-30,62.419998,62.419998,61.900002,61.939999,61.939999,1088800
2019-12-31,61.959999,62.290001,61.849998,62.279999,62.279999,1630900
2020-01-02,62.720001,62.840000,62.590000,62.840000,62.840000,1363900
2020-01-03,62.049999,62.389999,62.020000,62.049999,62.049999,876000
2020-01-06,61.799999,62.119999,61.770000,62.090000,62.090000,733500
2020-01-07,62.110001,62.119999,61.910000,61.939999,61.939999,854300
2020-01-08,61.770000,62.139999,61.599998,61.919998,61.919998,889000
2020-01-09,62.090000,62.160000,61.980000,62.160000,62.160000,881900
2020-01-10,61.980000,62.070000,61.740002,61.840000,61.840000,714800
2020-01-13,61.950001,62.180000,61.849998,62.139999,62.139999,665900
2020-01-14,61.900002,62.189999,61.840000,62.110001,62.110001,1067300
